"EJERCICIO","NOMBRE_INSTITUCION","CLAVE_PARTIDA","NUM_CONTRATO","DONATARIO","FECHA_CELEBRACION","MONTO_CONTRATO","FECHA_CONCLUSION","OBJETO_DONATIVO","TIPO_ACTIVIDADES_FINANCIAR","MONTO_OTORGADO"
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","5","AMISTAD, DESARROLLO Y COOPERACIÓN",31/05/12,145000,28/12/12,"CLÍNICA DE OBESIDAD Y DIABETES. PROGRAMA INTEGRAL DE PREVENCIÓN Y CONTROL DE SOBREPESO, OBESIDAD Y DIABETES MELLITUS A FAMILIAS EN DESVENTAJA SOCIAL.","SALUD",145000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","50","FUNDACIÓN CANDY",31/05/12,96870,31/01/13,"DAR ACCESO A 68 NIÑOS DE ESCASOS RECURSOS CON PARÁLISIS CEREBRAL A TRATAMIENTO AL FIN DE MEJORAR SU CALIDAD DE VIDA Y FAVORECER SU INTEGRACIÓN FAMILIAR, ESCOLAR Y SOCIAL.","SALUD",96870
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","51","FUNDACIÓN CIMA CHIHUAHUA",31/05/12,190000,31/12/12,"ACCESO A PERSONAS VULNERABLES A TRATAMIENTOS CONTRA EL CÁNCER CON TECNOLOGÍA DE NUEVA GENERACIÓN.","SALUD",190000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","52","FUNDACIÓN CLARA MORENO Y MIRAMÓN",29/06/12,140000,15/01/13,"INTERVENCIÓN PSICOSOCIAL EN NIÑAS Y ADOLESCENTES EN CONDICIÓN DE RIESGO DE CALLE.","SALUD",140000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","53","FUNDACIÓN CTDUCA ATENCIÓN INTEGRAL DE PERSONAS DOWN",29/06/12,162000,17/01/13,"NEURO ALIMENTACIÓN INTEGRAL PARA NIÑOS, JÓVENES Y ADULTOS AFECTADOS CON TRISOMÍA 21 Y/O CON DISCAPACIDAD MÚLTIPLE. LA POBLACIÓN ATENDIDA ES DE ESCASOS RECURSOS Y NO TIENEN LOS MEDIOS PARA SOLVENTAR UNA ALIMENTACIÓN QUE CUBRA LAS NECESIDADES ADECUADAS A SU CONDICIÓN (TRISOMÍA 21), POR LO QUE NUESTRA INSTITUCIÓN BUSCA, A TRAVÉS DE ESTE PROYECTO, ADQUIRIR LA SUSTENTABILIDAD DE COSTOS PARA SEGUIR PROPORCIONANDO UN SERVICIO DE CALIDAD Y NECESIDAD PARA LOS BENEFICIARIOS.","SALUD",162000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","54","FUNDACIÓN DAR",29/06/12,137865,31/12/12,"PROGRAMA DE NUTRICIÓN Y SALUD PARA HIJOS DE MADRES TRABAJADORAS HABITANTES DEL VALLE DE CHALCO.","SALUD",137865
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","55","FUNDACIÓN DE APOYO INFANTIL QUINTANA ROO",29/06/12,110000,07/12/12,"PREVENCIÓN DEL ABUSO SEXUAL DE JÓVENES EN SITUACIÓN DE RIESGO, EN CANCÚN QUINTANA ROO.","SALUD",110000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","56","FUNDACIÓN DE MANO AMIGA A MANO ANCIANA",31/05/12,150000,31/12/12,"REHABILITACION FÍSICA Y ESTIMULACIÓN COGNITIVA EN ADULTOS MAYORES DISCAPACITADOS AL 100%.","SALUD",150000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","57","FUNDACIÓN DE OBRAS SOCIALES DE SAN VICENTE",31/05/12,100000,31/12/12,"APOYO A LA ASISTENCIA SOCIAL DE LOS ADULTOS MAYORES EN EL HOGAR SAN VICENTE 2012.","SALUD",100000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","58","FUNDACIÓN DE PROTECCIÓN Y ASISTENCIA PARA ANCIANAS DESVALIDAS",31/05/12,140000,21/12/12,"MEJORAMIENTO DE LA SALUD EMOCIONAL DE LA ADULTA MAYOR POR MEDIO DE UN ACOMPAÑAMIENTO TANATOLÓGICO QUE DERIVARÁ EN SU FUNCIONALIDAD FÍSICA Y POR ENDE EN CALIDAD DE VIDA.","SALUD",140000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","59","FUNDACIÓN DOCTOR HERNÁNDEZ ZURITA",29/06/12,200000,28/11/12,"PROGRAMA INTEGRAL DE DETECCIÓN Y ATENCIÓN QUIRÚRGICA DE CATARATAS PARA 60 PERSONAS EN SITUACIÓN DE VULNERABILIDAD Y ESCASOS RECURSOS ECONÓMICOS DE LOS MUNICIPIOS DE: ALTO LUCERO, VEGA DE ALATORRE, TRES VALLES, PASO DEL MACHO, CAMARÓN DE TEJEDA Y COATEPEC DEL ESTADO DE VERACRUZ.","SALUD",200000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","6","ÁNDALE PARA OIR, PADRES DE NIÑOS SORDOS",31/05/12,236704,14/12/12,"DIAGNÓSTICO, INTERVENCIÓN Y FORTALECIMIENTO DE ATENCIÓN A PERSONAS CON DISCAPACIDAD AUDITIVA DE ESCASOS RECURSOS DEL ESTADO DE QUERÉTARO.","SALUD",236704
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","60","FUNDACIÓN DOWN ÁNGELES DEL MUNDO",29/06/12,215000,31/12/12,"PREVENCIÓN Y CONTROL DE PADECIMIENTOS CRÓNICOS-DEGENERATIVO EN NIÑOS Y JÓVENES CON SÍNDROME DE DOWN.","SALUD",215000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","61","FUNDACIÓN DR. JOSÉ MARÍA ÁLVAREZ",31/05/12,150000,31/05/13,"CONTINUIDAD DEL PROGRAMA DE ATENCIÓN MÉDICA Y MEDICINA PARA LA SALUD MENTAL Y EMOCIONAL DE LOS NIÑOS, PARA FAVORECER EL PLENO DESARROLLO DE LOS ALUMNOS Y LOGRAR RESULTADOS POSITIVOS EN LAS ÁREAS DE DESARROLLO DE LOS INFANTES.","SALUD",150000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","62","FUNDACIÓN EUDES",31/05/12,166000,10/12/12,"PROMOCIÓN DE LA SALUD A TRAVÉS DEL FORTALECIMIENTO NUTRICIONAL PARA INCREMENTAR LA CALIDAD DE VIDA DE PERSONAS CON VIH/SIDA 2012.","SALUD",166000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","63","FUNDACIÓN FAMILIA Y PAREJA",31/05/12,105500,28/12/12,"PROGRAMA DE INTEGRACIÓN A UNA VIDA PLENA DE NIÑOS (AS) VÍCTIMAS DE VIOLENCIA Y/O ABUSO SEXUAL.","SALUD",105500
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","64","FUNDACIÓN FRATERNIDAD SIN FRONTERAS",29/06/12,180000,30/11/12,"ATENCIÓN MÉDICA Y REHABILITACIÓN INTEGRAL DE NIÑOS, JÓVENES Y ADULTOS ABANDONADOS CON DISCAPACIDAD MENTAL.","SALUD",180000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","65","FUNDACIÓN GUILLERMO ROMO GUZMÁN",31/05/12,187500,18/10/12,"PREVENCIÓN AL ALCANCE DE TU BOLSILLO.","SALUD",187500
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","66","FUNDACIÓN HUMANA DIGNITAS PARA EL DESARROLLO INTEGRAL DE LA PERSONA HUMANA",29/06/12,2400000,31/03/13,"AYUDA A PERSONAS DE ESCASOS RECURSOS CON PROBLEMAS RELACIONADOS CON LA SALUD, ALIMENTACIÓN VESTIDO Y PSICO EDUCATIVOS.","SALUD",2400000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","67","FUNDACIÓN HUMANISTA DE AYUDA A DISCAPACITADOS (FHADI)",29/06/12,140400,31/12/12,"REHABILITACIÓN INTEGRAL DE LAS PERSONAS ADULTAS EN CONDICIÓN DE DISCAPACIDAD FÍSICA-MOTRIZ: ATENCIÓN PROFESIONAL A SU SALUD FÍSICA Y MENTAL.","SALUD",140400
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","68","FUNDACIÓN JOHN LANGDON DOWN",31/05/12,200000,14/12/12,"ATENCIÓN MÉDICA ESPECIALIZADA A PERSONAS CON SÍNDROME DE DOWN","SALUD",200000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","69","FUNDACIÓN LIYAME",29/06/12,2359756,31/12/12,"HABILITAR MÚSCULOS PARA SANAR CORAZONES.","SALUD",2359756
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","7","APAC, INSTITUCIÓN DE ASISTENCIA PRIVADA, ASOCIACIÓN PRO PERSONAS CON PARÁLISIS CEREBRAL",31/05/12,248876,30/01/13,"APLICACIÓN DE TOXINA BOTULÍNICA A 30 PERSONAS CON PARÁLISIS CEREBRAL ESPÁSTICA.","SALUD",248876
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","70","FUNDACIÓN LUIS PASTEUR",29/06/12,115000,26/11/12,"CAMPAÑA DE DETECCIÓN OPORTUNA DE CÁNCER CÉRVICO UTERINO EN COMUNIDADES VULNERABLES DE LA ZONA METROPOLITANA.","SALUD",115000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","71","FUNDACIÓN MARK",29/06/12,185000,18/01/13,"AMPLIACIÓN DE PROGRAMAS EN LAS LUDOTECAS HOSPITALARIAS PARA NIÑOS CON CÁNCER.","SALUD",185000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","72","FUNDACIÓN MEXICANA DE APOYO INFANTIL",31/05/12,123681,31/12/12,"PREVENCIÓN DEL SOBREPESO Y OBESIDAD INFANTIL EN 3 MUNICIPIOS DE JALISCO, POR UN SANO CRECIMIENTO Y DESARROLLO.","SALUD",123681
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","73","FUNDACIÓN MEXICANA DEL CORAZÓN",29/06/12,140000,31/12/12,"FORTALECIENDO CORAZONES Y FAMILIAS. SERVICIOS MÉDICOS DE ALTA ESPECIALIDAD PARA PERSONAS DE ESCASOS RECURSOS ECONÓMICOS PARA LA ATENCIÓN INMEDIATA DE ENFERMEDADES CARDIOVASCULARES, ASÍ COMO UNA ESTRATEGIA INTEGRAL PARA LA ADOPCIÓN DE HÁBITOS SALUDABLES EN LAS FAMILIAS PARA PREVENIR LA APARICIÓN DEL SÍNDROME METABÓLICO.","SALUD",140000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","74","FUNDACIÓN MEXICANA DEL RIÑÓN",31/05/12,200000,31/12/12,"APOYO CON MEDICAMENTOS DE LA INSUFICIENCIA RENAL.","SALUD",200000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","75","FUNDACIÓN MUJERES Y NIÑOS DE MÉXICO",29/06/12,141450,30/11/12,"SALUD INTEGRAL: PROGRAMA DE DIFUSIÓN, SENSIBILIZACIÓN, PROMOCIÓN, PREVENCIÓN, DIAGNÓSTICO Y ACCESO A LA ATENCION DE CALIDAD DE LA SALUD.","SALUD",141450
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","76","FUNDACIÓN OBDULIA MONTES DE MOLINA",29/06/12,119545,20/01/13,"SALUD FÍSICA Y DESARROLLO HUMANO DE LOS RESIDENTES DE LA FUNDACIÓN OBDULIA MONTES DE MOLINA.","SALUD",119545
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","77","FUNDACIÓN PARA EL SERVICIO",31/05/12,158000,15/12/12,"ATENDIENDO LA GLUCOSA ENTENDIENDO LA DIABETES III IDENTIFICACIÓN Y MANEJO DE PROBLEMAS ASOCIADOS AL SOBREPESO, OBESIDAD, BAJO PESO, CONCENTRACIONES DE GLUCOSA Y PADECIMIENTOS CARDIO-VASCULARES CON ESTRATEGIA DE PREVENCIÓN INTEGRAL A MEDIANO Y LARGO PLAZO, PARA 150 NIÑOS, NIÑAS Y ADOLESCENTES BENEFICIARIOS DE LA FUNDACION PARA EL SERVICIO.","SALUD",158000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","78","FUNDACIÓN PARA LA DIGNIFICACIÓN DE LA MUJER",29/06/12,135000,31/12/12,"PORQUE TU VALES, CUÍDATE.","SALUD",135000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","79","FUNDACIÓN PARA LOS NIÑOS DE LAS CALIFORNIAS HOSPITAL INFANTIL DE LAS CALIFORNIAS",31/05/12,118224,15/10/12,"REHABILITACIÓN Y TERAPIA FÍSICA INTEGRAL.","SALUD",118224
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","8","ASOCIACION DE DISTROFIA MUSCULAR DE OCCIDENTE",31/05/12,232600,26/12/12,"RESPUESTA A TRATAMIENTO CON GLUCOCORTICOIDES EN PACIENTES CON DISTROFIA MUSCULAR DUCHENNE DEL OCCIDENTE DE MÉXICO: ESTUDIO PILOTO.","SALUD",232600
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","80","FUNDACIÓN PARLAS",31/05/12,205000,28/02/13,"PARA VIVIR SANOS Y CONTENTOS. PREVENCIÓN Y ATENCIÓN INTEGRAL DE LA SALUD DE PERSONAS CON DISCAPACIDAD INTELECTUAL MODERADA.","SALUD",205000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","81","FUNDACIÓN PRO NIÑOS DE LA CALLE",29/06/12,110000,31/01/13,"DE LA CALLE A LA VIDA Y SIN ADICCIONES.","SALUD",110000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","82","FUNDACIÓN RAYMOND BELL",31/05/12,89900,31/12/12,"COMPRA DE EQUIPO BÁSICO DE FORTALECIMIENTO MUSCULAR PARA SER UTILIZADO EN REHABILITACION FÍSICA DE NIÑOS Y ADOLESCENTES.","SALUD",89900
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","83","FUNDACIÓN RENACIMIENTO DE APOYO A LA INFANCIA QUE LABORA, ESTUDIA Y SUPERA",29/06/12,140000,31/12/12,"FORTALECER E INTEGRAR LAS ACCIONES DE PROMOCIÓN DE LA SALUD Y CONTROL DE ENFERMEDADES PARA DESARROLLAR ENTORNOS SALUDABLES.","SALUD",140000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","84","FUNDACIÓN SAN FELIPE DE JESÚS",31/05/12,120000,14/12/12,"SALUD MENTAL: UNA ESTRATEGIA INDISPENSABLE EN LA PREVENCIÓN DE LAS ADICCIONES EN LA ZONA DE TACUBAYA.","SALUD",120000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","85","FUNDACIÓN VIDA PLENA ING. DANIEL LOZANO ADUNA",31/05/12,60000,31/01/13,"ABUELOS CAMINANDO HACIA LA SALUD.","SALUD",60000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","86","FUNDACIÓN VILLAR LLEDIAS",31/05/12,106000,12/12/12,"ATENCIÓN A 30 NIÑOS Y NIÑAS CON DISCAPACIDAD VISUAL Y A SUS FAMILIAS RESIDENTES EN LA CIUDAD DE MÉXICO Y LA ZONA METROPOLITANA.","SALUD",106000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","87","GRUPO PARA PROMOVER LA EDUCACIÓN Y EL DESARROLLO SUSTENTABLE",29/06/12,131860,31/12/12,"REDUCCIÓN DE LA INCIDENCIA DE ENFERMEDADES RESPIRATORIAS Y GASTROINTESTINALES EN COMUNIDADES DE SAN FELIPE DEL PROGRESO, ESTADO DE MÉXICO.","SALUD",131860
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","88","HABILIDADES PARA LA VIDA MÉXICO, HAVI-M",31/05/12,50000,15/11/12,"FORTALECIMIENTO DE LAS HABILIDADES PARA LA VIDA PARA LA PREVENCIÓN DE CONDUCTAS ADICTIVAS EN FAMILIAS QUE VIVEN EN ZONAS POPULARES DE LA DELEGACIÓN ÁLVARO OBREGÓN.","SALUD",50000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","89","HOGAR DE NUESTRA SEÑORA DE LA CONSOLACIÓN PARA NIÑOS INCURABLES",29/06/12,200000,31/01/13,"PROGRAMA DE CONTINUIDAD EN TRATAMIENTOS MÉDICOS INTEGRALES.","SALUD",200000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","9","ASOCIACIÓN DE PROMOTORES VOLUNTARIOS DEL INSTITUTO NACIONAL DE NEUROLOGÍA Y NEUROCIRUGÍA",31/05/12,250000,31/12/12,"FORTALECER E INTEGRAR LAS ACCIONES DE PROMOCIÓN DE LA SALUD, PREVENCIÓN Y CONTROL DE ENFERMEDADES CRÓNICAS DE NEUROLOGÍA, NEUROCIRUGÍA Y PADECIMIENTOS PSIQUIÁTRICOS, INCORPORANDO ACCIONES EFECTIVAS EN EVIDENCIAS CIENTÍFICAS, ASÍ COMO FORTALECIENDO LA ACCIÓN COMUNITARIA PARA OBTENER MAYORES BENEFICIOS SOCIALES EN LOS PACIENTES Y FAMILIARES.","SALUD",250000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","90","HOPE WORLDWIDE MÉXICO",31/05/12,160000,31/01/13,"IMPLEMENTACIÓN DE UN MODELO DE ATENCIÓN INTEGRAL PREVENTIVA PARA ENFERMEDADES CRÓNICAS NO TRASMISIBLES COMO OBESIDAD, DIABETES MELLITUS, HIPERTENSIÓN O DISLIPIDEMIA PARA DISMINUIR EL RIESGO CARDIO VASCULAR EN POBLACIÓN SIN COBERTURA SOCIAL.","SALUD",160000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","91","HOSPICE MAZATLÁN",31/05/12,134477,31/12/12,"PORQUE NOS IMPORTAS HASTA EL ÚLTIMO MOMENTO.","SALUD",134477
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","92","HOSPITAL DE LA PURISIMA CONCEPCIÓN Y DE JESÚS NAZARENO (HOSPITAL DE JESÚS)",29/06/12,250000,31/12/12,"CONTINUIDAD DE LA ATENCIÓN MÉDICA ENFOCADA EN PREVENCIÓN SECUNDARIA Y TERCIARIA A PACIENTES EN ESTADO DE POBREZA POR MEDIO DE LA COMPRA DE MEDICINAS Y MATERIALES DE CURACIÓN.","SALUD",250000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","93","INFANCIA Y SENECTUD EN PLENITUD",31/05/12,130500,31/01/13,"OBSERVATORIO DE OBESIDAD INFANTIL.","SALUD",130500
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","94","INGENIUM MORELOS",31/05/12,92600,21/12/12,"CAMINO A LA INDEPENDENCIA, CUIDADORES Y PACIENTES PARTICIPATIVOS.","SALUD",92600
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","95","INSTITUTO MEXICANO DE LA AUDICIÓN Y EL LENGUAJE",31/05/12,150000,31/12/12,"LA ATENCIÓN MÉDICO PSICOPEDAGÓGICA DE NIÑOS Y ADULTOS CON DISCAPACIDADES AUDITIVAS Y LINGÜÍSTICAS ANTE LA FALTA DE PROFESIONALES ESPECIALIZADOS EN LOS PROBLEMAS DE LA COMUNICACIÓN HUMANA.","SALUD",150000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","96","INSTITUTO PARA LA ATENCIÓN INTEGRAL DEL NIÑO QUEMADO UNIDAD QUERÉTARO",29/06/12,250000,31/12/12,"FORTALECER LAS ACCIONES DE PROMOCIÓN DE LA SALUD Y PREVENCIÓN DE ACCIDENTES, MEDIANTE LA CAPACITACIÓN DE PROMOTORES COMUNITARIOS, EN PLÁTICAS Y TALLERES. POTENCIAR LA CAPACITACIÓN PARA CREAR ENTONOS DE SALUD, QUE PROPICIEN EL DESARROLLO INTEGRAL DEL NIÑO.","SALUD",250000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","97","INSTITUTO PARA LA REHABILITACIÓN DE LA MUJER Y LA FAMILIA",31/05/12,89000,30/11/12,"IR MÁS LEJOS. MEJORANDO LA SALUD MENTAL DE LA MUJER CON PÉRDIDAS REPRODUCTIVAS.","SALUD",89000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","98","JUVENTUD POR CRISTO",29/06/12,110000,21/01/13,"CAMINAS CAMPAÑAS INTEGRALES DE ATENCIÓN A LA SALUD DE LAS PERSONAS DE ESCASOS RECURSOS Y CON DISCAPACIDAD EN MÉXICO.","SALUD",110000
"2012","ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICIENCIA PÚBLICA","48101","99","KALNEMI CASA DE LA VIDA",31/05/12,125000,31/12/12,"JORNADAS PREVENTIVAS Y DE ATENCIÓN SALUDABLE PARA PIE DIABÉTICO.","SALUD",125000
"2012","BANCO DEL AHORRO NACIONAL Y SERVICIOS FINANCIEROS, S.N.C.","48301","1","FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN 10055",13/09/12,3209697,31/12/12,"SE DESTINA A CUBRIR LOS GASTOS QUE SE MARCAN EN LOS INCISOS H) Y I) DEL CONTRATO DEL FIDEICOMISO, RELATIVOS AL POSICIONAMIENTO DE LA  MARCA EN EL MERCADO, SIENDO ÉSTOS ENUNCIATIVOS Y NO LIMITATIVOS.","NO TIENE ACTIVIDAD A FINANCIAR",3209697
"2012","BANCO NACIONAL DE OBRAS Y SERVICIOS PÚBLICOS, S.N.C.","48101","1","CRUZ ROJA MEXICANA (DURANGO)",27/12/12,250000,08/05/13,"APOYAR LA REALIZACIÓN DEL PROYECTO “RENOVACIÓN DEL ÁREA HOSPITALARIA” DE LA CRUZ ROJA MEXICANA, DELEGACIÓN LÁZARO CÁRDENAS","SALUD",250000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48101","1","COMISIÓN NACIONAL FORESTAL",14/10/11,6000000,14/10/12,"PROMOVER MECANISMOS LOCALES DE PAGO POR SERVICIOS AMBIENTALES A TRAVES DE FONDOS CONCURRENTES","OTRAS",600000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48101","2","FONDO DE CONSERVACIÓN EL TRIUNFO",27/07/12,1400000,31/12/12,"COADYUVAR A LA CONSERVACIÓN Y DESARROLLO  SUSTENTABLE DE LOS ECOSISTEMAS REPRESENTADOS EN LA RESERVA DE LA BIOSFERA EL TRIUNFO Y SU ÁREA DE INFLUENCIA","AMBIENTALES",1400000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48101","3","FONDO DE CONSERVACIÓN EL TRIUNFO",27/07/12,800000,31/12/12,"CAMPAÑA PERMANENTE DE LIMPIEZA DEL ÁREA NAVAGEBLE DEL CAÑON DEL SUMIDERO Y EL ENTORNO ECOLÓGICO","AMBIENTALES",800000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48101","4","FUNDACION CFE",15/05/12,40000000,25/06/13,"PROYECTO MUSEOGRÁFICO DE EXPOSICIONES; PROYECTO DE POSICIONAMIENTO DEL MUTEC; PROYECTO DE INFRAESTRUCTURA Y REHABILITACIÓN EXTERIOR DEL MUSEO TECNOLÓGICO; ADQUISICIÓN DE SILLAS DE RUEDAS PARA PERSONAS CON CAPACIDADES DIFERENTES Y TERCERA EDAD; ","EDUCATIVAS",40000000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48101","5","PATRONATO PARA EL RESCATE SUSTENTABLE DEL RIO SABINAL Y SUS AFLUENTES",27/07/12,500000,31/12/12,"PROMOCION DE ACTIVIDADES ENCAMINADAS A MEJORAR LAS CONDICIONES NATURALES DE LA CUENCA DEL RÍO SABINAL Y SUS AFLUENTES","AMBIENTALES",500000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48201","10","EJIDO CAPADERO Y ANEXOS",19/12/12,5810000,17/06/13,"PROYECTOS PRODUCTIVOS GANADEROS Y AGRÍCOLAS","DESARROLLO COMUNITARIO",5810000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48201","11","EJIDO CHARAPENDO",17/12/12,3000000,25/04/13,"REPARACIÓN DEL CANAL DE RIEGO CHARAPENDO","BENEFICENCIA",3000000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48201","12","DIRECCIÓN DE OBRAS PÚBLICAS, DESARROLLO URBANO Y ECOLOGÍA",30/07/12,25000000,30/04/13,"REHABILITACIÓN DE LA PLANTA DE TRATAMIENTO ORIENTE ","AMBIENTALES",24999999
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48201","13","JARDÍN DE NIÑOS ""GUILLERMO FEDERICO FROEBEL"" (CLAVE 06DJN0064L) DEL MUNICIPIO CONSTITUCIONAL DE MANZANILLO, COLIMA.",31/07/12,250000,08/02/13,"PINTURA Y MANTENIMIENTO DE INSTALACIONES","EDUCATIVAS",250000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48201","14","ESCUELA PRIMARIA ""SUSANA ORTÍZ SILVA"" (CLAVE 06DPR0206J) DEL MUNICIPIO CONSTITUCIONAL DE MANZANILLO, COLIMA.",31/07/12,250000,08/02/13,"PINTURA Y MANTENIMIENTO DE INSTALACIONES","EDUCATIVAS",250000
"2012","COMISION FEDERAL DE ELECTRICIDAD.","48201","15","DIRECCIÓN DE OBRAS PUBLICAS MEDELLÍN",27/07/12,4500000,31/12/12,"REHABILITACIÓN DEL CAMINO CARRETERO DE ACCESO DOS BOCAS- PASO COLORADO- EL TEJAR","DESARROLLO COMUNITARIO",4500000
